,dataset,mode,size,channels,auc,class,f1,run
499,pokemon,test,8,12.0,0.36904761904761896,13,,0
500,pokemon,test,8,12.0,,14,,0
501,pokemon,test,8,12.0,0.2666666666666667,15,,0
502,pokemon,test,8,12.0,,16,,0
503,pokemon,test,8,12.0,0.5595238095238095,17,,0
504,pokemon,test,8,12.0,,0,,1
505,pokemon,test,8,12.0,0.5172413793103449,1,,1
506,pokemon,test,8,12.0,0.4743589743589744,2,,1
507,pokemon,test,8,12.0,0.5952380952380951,3,,1
508,pokemon,test,8,12.0,0.3230769230769231,4,,1
509,pokemon,test,8,12.0,,5,,1
510,pokemon,test,8,12.0,0.5595238095238095,6,,1
511,pokemon,test,8,12.0,,7,,1
512,pokemon,test,8,12.0,0.1333333333333333,8,,1
513,pokemon,test,8,12.0,,9,,1
514,pokemon,test,8,12.0,0.5119047619047619,10,,1
515,pokemon,test,8,12.0,0.3133333333333333,11,,1
516,pokemon,test,8,12.0,,12,,1
517,pokemon,test,8,12.0,0.7142857142857144,13,,1
518,pokemon,test,8,12.0,,14,,1
519,pokemon,test,8,12.0,0.8,15,,1
520,pokemon,test,8,12.0,,16,,1
521,pokemon,test,8,12.0,0.625,17,,1
522,pokemon,test,8,12.0,,0,,2
523,pokemon,test,8,12.0,0.8275862068965517,1,,2
524,pokemon,test,8,12.0,0.3504273504273505,2,,2
525,pokemon,test,8,12.0,0.4523809523809524,3,,2
526,pokemon,test,8,12.0,0.4846153846153847,4,,2
527,pokemon,test,8,12.0,,5,,2
528,pokemon,test,8,12.0,0.5119047619047619,6,,2
529,pokemon,test,8,12.0,,7,,2
530,pokemon,test,8,12.0,0.1333333333333333,8,,2
531,pokemon,test,8,12.0,,9,,2
532,pokemon,test,8,12.0,0.3809523809523809,10,,2
533,pokemon,test,8,12.0,0.5466666666666666,11,,2
534,pokemon,test,8,12.0,,12,,2
535,pokemon,test,8,12.0,0.3095238095238095,13,,2
536,pokemon,test,8,12.0,,14,,2
537,pokemon,test,8,12.0,0.3666666666666667,15,,2
538,pokemon,test,8,12.0,,16,,2
539,pokemon,test,8,12.0,0.4166666666666666,17,,2
540,pokemon,train,8,48.0,0.4263038548752833,0,,0
541,pokemon,train,8,48.0,0.3976284584980237,1,,0
542,pokemon,train,8,48.0,0.5403409090909091,2,,0
543,pokemon,train,8,48.0,0.3152896486229819,3,,0
544,pokemon,train,8,48.0,0.4926136363636364,4,,0
545,pokemon,train,8,48.0,0.4264462809917355,5,,0
546,pokemon,train,8,48.0,0.6887931034482759,6,,0
547,pokemon,train,8,48.0,0.5991379310344829,7,,0
548,pokemon,train,8,48.0,0.5266393442622951,8,,0
549,pokemon,train,8,48.0,0.6110671936758894,9,,0
550,pokemon,train,8,48.0,0.4963450292397661,10,,0
551,pokemon,train,8,48.0,0.28379446640316197,11,,0
552,pokemon,train,8,48.0,0.695078031212485,12,,0
553,pokemon,train,8,48.0,0.4332627118644068,13,,0
554,pokemon,train,8,48.0,0.5983606557377049,14,,0
555,pokemon,train,8,48.0,0.6055335968379446,15,,0
556,pokemon,train,8,48.0,0.5884297520661157,16,,0
557,pokemon,train,8,48.0,0.6173469387755102,17,,0
558,pokemon,train,8,48.0,0.6643990929705215,0,,1
559,pokemon,train,8,48.0,0.4545454545454546,1,,1
560,pokemon,train,8,48.0,0.5255681818181819,2,,1
561,pokemon,train,8,48.0,0.45299145299145294,3,,1
562,pokemon,train,8,48.0,0.4676136363636363,4,,1
563,pokemon,train,8,48.0,0.3735537190082645,5,,1
564,pokemon,train,8,48.0,0.44741379310344825,6,,1
565,pokemon,train,8,48.0,0.5387931034482759,7,,1
566,pokemon,train,8,48.0,0.4159836065573769,8,,1
567,pokemon,train,8,48.0,0.4561264822134388,9,,1
568,pokemon,train,8,48.0,0.5921052631578947,10,,1
569,pokemon,train,8,48.0,0.5920948616600791,11,,1
570,pokemon,train,8,48.0,0.3529411764705882,12,,1
571,pokemon,train,8,48.0,0.48940677966101703,13,,1
572,pokemon,train,8,48.0,0.15573770491803274,14,,1
573,pokemon,train,8,48.0,0.458498023715415,15,,1
574,pokemon,train,8,48.0,0.6545454545454547,16,,1
575,pokemon,train,8,48.0,0.6887755102040816,17,,1
576,pokemon,train,8,48.0,0.5424036281179138,0,,2
577,pokemon,train,8,48.0,0.341501976284585,1,,2
578,pokemon,train,8,48.0,0.4494318181818182,2,,2
579,pokemon,train,8,48.0,0.5897435897435896,3,,2
580,pokemon,train,8,48.0,0.6284090909090908,4,,2
581,pokemon,train,8,48.0,0.3785123966942149,5,,2
582,pokemon,train,8,48.0,0.6422413793103449,6,,2
583,pokemon,train,8,48.0,0.6275862068965518,7,,2
584,pokemon,train,8,48.0,0.735655737704918,8,,2
585,pokemon,train,8,48.0,0.5454545454545454,9,,2
586,pokemon,train,8,48.0,0.3625730994152047,10,,2
587,pokemon,train,8,48.0,0.4790513833992096,11,,2
588,pokemon,train,8,48.0,0.5006002400960384,12,,2
589,pokemon,train,8,48.0,0.4597457627118644,13,,2
590,pokemon,train,8,48.0,0.2704918032786885,14,,2
591,pokemon,train,8,48.0,0.5296442687747036,15,,2
592,pokemon,train,8,48.0,0.5834710743801652,16,,2
593,pokemon,train,8,48.0,0.7423469387755102,17,,2
594,pokemon,test,8,48.0,,0,,0
595,pokemon,test,8,48.0,0.3793103448275862,1,,0
596,pokemon,test,8,48.0,0.5085470085470085,2,,0
597,pokemon,test,8,48.0,0.5119047619047619,3,,0
598,pokemon,test,8,48.0,0.4769230769230769,4,,0
599,pokemon,test,8,48.0,,5,,0
600,pokemon,test,8,48.0,0.3571428571428571,6,,0
601,pokemon,test,8,48.0,,7,,0
602,pokemon,test,8,48.0,0.8,8,,0
603,pokemon,test,8,48.0,,9,,0
604,pokemon,test,8,48.0,0.3809523809523809,10,,0
605,pokemon,test,8,48.0,0.4066666666666667,11,,0
606,pokemon,test,8,48.0,,12,,0
607,pokemon,test,8,48.0,0.6666666666666667,13,,0
608,pokemon,test,8,48.0,,14,,0
609,pokemon,test,8,48.0,0.9,15,,0
610,pokemon,test,8,48.0,,16,,0
611,pokemon,test,8,48.0,0.5535714285714286,17,,0
612,pokemon,test,8,48.0,,0,,1
613,pokemon,test,8,48.0,0.6896551724137931,1,,1
614,pokemon,test,8,48.0,0.4700854700854701,2,,1
615,pokemon,test,8,48.0,0.5,3,,1
616,pokemon,test,8,48.0,0.3307692307692308,4,,1
617,pokemon,test,8,48.0,,5,,1
618,pokemon,test,8,48.0,0.5357142857142857,6,,1
619,pokemon,test,8,48.0,,7,,1
620,pokemon,test,8,48.0,0.4666666666666667,8,,1
621,pokemon,test,8,48.0,,9,,1
622,pokemon,test,8,48.0,0.36904761904761896,10,,1
623,pokemon,test,8,48.0,0.4266666666666667,11,,1
624,pokemon,test,8,48.0,,12,,1
625,pokemon,test,8,48.0,0.3809523809523809,13,,1
626,pokemon,test,8,48.0,,14,,1
627,pokemon,test,8,48.0,0.3666666666666667,15,,1
628,pokemon,test,8,48.0,,16,,1
629,pokemon,test,8,48.0,0.6488095238095238,17,,1
630,pokemon,test,8,48.0,,0,,2
631,pokemon,test,8,48.0,0.3793103448275862,1,,2
632,pokemon,test,8,48.0,0.5341880341880342,2,,2
633,pokemon,test,8,48.0,0.4642857142857143,3,,2
634,pokemon,test,8,48.0,0.4384615384615385,4,,2
635,pokemon,test,8,48.0,,5,,2
636,pokemon,test,8,48.0,0.34523809523809523,6,,2
637,pokemon,test,8,48.0,,7,,2
638,pokemon,test,8,48.0,0.43333333333333335,8,,2
639,pokemon,test,8,48.0,,9,,2
640,pokemon,test,8,48.0,0.5595238095238095,10,,2
641,pokemon,test,8,48.0,0.4866666666666667,11,,2
642,pokemon,test,8,48.0,,12,,2
643,pokemon,test,8,48.0,0.5238095238095238,13,,2
644,pokemon,test,8,48.0,,14,,2
645,pokemon,test,8,48.0,0.9333333333333332,15,,2
646,pokemon,test,8,48.0,,16,,2
647,pokemon,test,8,48.0,0.5178571428571428,17,,2
648,pokemon,train,8,192.0,0.6031746031746031,0,,0
649,pokemon,train,8,192.0,0.5667984189723321,1,,0
650,pokemon,train,8,192.0,0.5113636363636364,2,,0
651,pokemon,train,8,192.0,0.6011396011396011,3,,0
652,pokemon,train,8,192.0,0.5210227272727272,4,,0
653,pokemon,train,8,192.0,0.484297520661157,5,,0
654,pokemon,train,8,192.0,0.2956896551724138,6,,0
655,pokemon,train,8,192.0,0.4939655172413793,7,,0
656,pokemon,train,8,192.0,0.41393442622950816,8,,0
657,pokemon,train,8,192.0,0.3517786561264822,9,,0
658,pokemon,train,8,192.0,0.4612573099415205,10,,0
659,pokemon,train,8,192.0,0.5051383399209486,11,,0
660,pokemon,train,8,192.0,0.4681872749099639,12,,0
661,pokemon,train,8,192.0,0.5625,13,,0
662,pokemon,train,8,192.0,0.4815573770491803,14,,0
663,pokemon,train,8,192.0,0.541501976284585,15,,0
664,pokemon,train,8,192.0,0.368595041322314,16,,0
665,pokemon,train,8,192.0,0.5548469387755102,17,,0
666,pokemon,train,8,192.0,0.5346938775510204,0,,1
667,pokemon,train,8,192.0,0.3438735177865613,1,,1
668,pokemon,train,8,192.0,0.5352272727272727,2,,1
669,pokemon,train,8,192.0,0.3095916429249762,3,,1
670,pokemon,train,8,192.0,0.53125,4,,1
671,pokemon,train,8,192.0,0.4512396694214876,5,,1
672,pokemon,train,8,192.0,0.5310344827586206,6,,1
673,pokemon,train,8,192.0,0.4603448275862069,7,,1
674,pokemon,train,8,192.0,0.5040983606557377,8,,1
675,pokemon,train,8,192.0,0.3778656126482214,9,,1
676,pokemon,train,8,192.0,0.4817251461988304,10,,1
677,pokemon,train,8,192.0,0.458498023715415,11,,1
678,pokemon,train,8,192.0,0.5666266506602641,12,,1
679,pokemon,train,8,192.0,0.7076271186440678,13,,1
680,pokemon,train,8,192.0,0.30327868852459017,14,,1
681,pokemon,train,8,192.0,0.41897233201581024,15,,1
682,pokemon,train,8,192.0,0.484297520661157,16,,1
683,pokemon,train,8,192.0,0.5452806122448979,17,,1
684,pokemon,train,8,192.0,0.4226757369614512,0,,2
685,pokemon,train,8,192.0,0.5786561264822134,1,,2
686,pokemon,train,8,192.0,0.5704545454545454,2,,2
687,pokemon,train,8,192.0,0.4254510921177587,3,,2
688,pokemon,train,8,192.0,0.5357954545454545,4,,2
689,pokemon,train,8,192.0,0.6661157024793388,5,,2
690,pokemon,train,8,192.0,0.6896551724137931,6,,2
691,pokemon,train,8,192.0,0.7068965517241379,7,,2
692,pokemon,train,8,192.0,0.6147540983606556,8,,2
693,pokemon,train,8,192.0,0.42766798418972335,9,,2
694,pokemon,train,8,192.0,0.4700292397660819,10,,2
695,pokemon,train,8,192.0,0.3944664031620554,11,,2
696,pokemon,train,8,192.0,0.44297719087635057,12,,2
697,pokemon,train,8,192.0,0.4639830508474577,13,,2
698,pokemon,train,8,192.0,0.25,14,,2
699,pokemon,train,8,192.0,0.5185770750988141,15,,2
700,pokemon,train,8,192.0,0.7074380165289256,16,,2
701,pokemon,train,8,192.0,0.7079081632653061,17,,2
702,pokemon,test,8,192.0,,0,,0
703,pokemon,test,8,192.0,0.13793103448275862,1,,0
704,pokemon,test,8,192.0,0.482905982905983,2,,0
705,pokemon,test,8,192.0,0.2023809523809524,3,,0
706,pokemon,test,8,192.0,0.3538461538461539,4,,0
707,pokemon,test,8,192.0,,5,,0
708,pokemon,test,8,192.0,0.2976190476190476,6,,0
709,pokemon,test,8,192.0,,7,,0
710,pokemon,test,8,192.0,0.7333333333333334,8,,0
711,pokemon,test,8,192.0,,9,,0
712,pokemon,test,8,192.0,0.6190476190476191,10,,0
713,pokemon,test,8,192.0,0.4533333333333334,11,,0
714,pokemon,test,8,192.0,,12,,0
715,pokemon,test,8,192.0,0.5238095238095238,13,,0
716,pokemon,test,8,192.0,,14,,0
717,pokemon,test,8,192.0,0.43333333333333335,15,,0
718,pokemon,test,8,192.0,,16,,0
719,pokemon,test,8,192.0,0.28571428571428564,17,,0
720,pokemon,test,8,192.0,,0,,1
721,pokemon,test,8,192.0,0.3275862068965517,1,,1
722,pokemon,test,8,192.0,0.4871794871794872,2,,1
723,pokemon,test,8,192.0,0.4880952380952381,3,,1
724,pokemon,test,8,192.0,0.6153846153846154,4,,1
725,pokemon,test,8,192.0,,5,,1
726,pokemon,test,8,192.0,0.5119047619047619,6,,1
727,pokemon,test,8,192.0,,7,,1
728,pokemon,test,8,192.0,0.033333333333333326,8,,1
729,pokemon,test,8,192.0,,9,,1
730,pokemon,test,8,192.0,0.3095238095238095,10,,1
731,pokemon,test,8,192.0,0.37333333333333335,11,,1
732,pokemon,test,8,192.0,,12,,1
733,pokemon,test,8,192.0,0.5714285714285714,13,,1
734,pokemon,test,8,192.0,,14,,1
735,pokemon,test,8,192.0,0.2666666666666667,15,,1
736,pokemon,test,8,192.0,,16,,1
737,pokemon,test,8,192.0,0.3809523809523809,17,,1
738,pokemon,test,8,192.0,,0,,2
739,pokemon,test,8,192.0,0.603448275862069,1,,2
740,pokemon,test,8,192.0,0.6794871794871795,2,,2
741,pokemon,test,8,192.0,0.4880952380952381,3,,2
742,pokemon,test,8,192.0,0.4307692307692309,4,,2
743,pokemon,test,8,192.0,,5,,2
744,pokemon,test,8,192.0,0.7142857142857143,6,,2
745,pokemon,test,8,192.0,,7,,2
746,pokemon,test,8,192.0,0.8,8,,2
747,pokemon,test,8,192.0,,9,,2
748,pokemon,test,8,192.0,0.5476190476190477,10,,2
749,pokemon,test,8,192.0,0.72,11,,2
750,pokemon,test,8,192.0,,12,,2
751,pokemon,test,8,192.0,0.4761904761904762,13,,2
752,pokemon,test,8,192.0,,14,,2
753,pokemon,test,8,192.0,0.2666666666666667,15,,2
754,pokemon,test,8,192.0,,16,,2
755,pokemon,test,8,192.0,0.49404761904761896,17,,2
756,pokemon,train,8,768.0,0.5038548752834466,0,,0
757,pokemon,train,8,768.0,0.5083003952569171,1,,0
758,pokemon,train,8,768.0,0.4875,2,,0
759,pokemon,train,8,768.0,0.6894586894586894,3,,0
760,pokemon,train,8,768.0,0.5710227272727272,4,,0
761,pokemon,train,8,768.0,0.6595041322314049,5,,0
762,pokemon,train,8,768.0,0.4482758620689655,6,,0
763,pokemon,train,8,768.0,0.4129310344827585,7,,0
764,pokemon,train,8,768.0,0.8913934426229507,8,,0
765,pokemon,train,8,768.0,0.4284584980237153,9,,0
766,pokemon,train,8,768.0,0.41885964912280704,10,,0
767,pokemon,train,8,768.0,0.5517786561264821,11,,0
768,pokemon,train,8,768.0,0.4093637454981992,12,,0
769,pokemon,train,8,768.0,0.5391949152542372,13,,0
770,pokemon,train,8,768.0,0.4262295081967213,14,,0
771,pokemon,train,8,768.0,0.51699604743083,15,,0
772,pokemon,train,8,768.0,0.41818181818181815,16,,0
773,pokemon,train,8,768.0,0.4559948979591837,17,,0
774,pokemon,train,8,768.0,0.4263038548752833,0,,1
775,pokemon,train,8,768.0,0.6371541501976284,1,,1
776,pokemon,train,8,768.0,0.4755681818181818,2,,1
777,pokemon,train,8,768.0,0.5080721747388415,3,,1
778,pokemon,train,8,768.0,0.6198863636363636,4,,1
779,pokemon,train,8,768.0,0.6330578512396694,5,,1
780,pokemon,train,8,768.0,0.6422413793103449,6,,1
781,pokemon,train,8,768.0,0.5336206896551724,7,,1
782,pokemon,train,8,768.0,0.5102459016393442,8,,1
783,pokemon,train,8,768.0,0.5083003952569171,9,,1
784,pokemon,train,8,768.0,0.5599415204678363,10,,1
785,pokemon,train,8,768.0,0.7059288537549406,11,,1
786,pokemon,train,8,768.0,0.4645858343337335,12,,1
787,pokemon,train,8,768.0,0.590042372881356,13,,1
788,pokemon,train,8,768.0,0.4200819672131148,14,,1
789,pokemon,train,8,768.0,0.4932806324110672,15,,1
790,pokemon,train,8,768.0,0.6743801652892562,16,,1
791,pokemon,train,8,768.0,0.4674744897959183,17,,1
792,pokemon,train,8,768.0,0.4208616780045351,0,,2
793,pokemon,train,8,768.0,0.4980237154150198,1,,2
794,pokemon,train,8,768.0,0.5471590909090909,2,,2
795,pokemon,train,8,768.0,0.5764482431149098,3,,2
796,pokemon,train,8,768.0,0.6767045454545455,4,,2
797,pokemon,train,8,768.0,0.4644628099173554,5,,2
798,pokemon,train,8,768.0,0.4844827586206897,6,,2
799,pokemon,train,8,768.0,0.45,7,,2
800,pokemon,train,8,768.0,0.28893442622950816,8,,2
801,pokemon,train,8,768.0,0.3509881422924901,9,,2
802,pokemon,train,8,768.0,0.5796783625730995,10,,2
803,pokemon,train,8,768.0,0.3454545454545454,11,,2
804,pokemon,train,8,768.0,0.5498199279711885,12,,2
805,pokemon,train,8,768.0,0.4449152542372881,13,,2
806,pokemon,train,8,768.0,0.4733606557377049,14,,2
807,pokemon,train,8,768.0,0.5233201581027668,15,,2
808,pokemon,train,8,768.0,0.3057851239669421,16,,2
809,pokemon,train,8,768.0,0.5554846938775511,17,,2
810,pokemon,test,8,768.0,,0,,0
811,pokemon,test,8,768.0,0.2931034482758621,1,,0
812,pokemon,test,8,768.0,0.5982905982905984,2,,0
813,pokemon,test,8,768.0,0.5238095238095237,3,,0
814,pokemon,test,8,768.0,0.5307692307692308,4,,0
815,pokemon,test,8,768.0,,5,,0
816,pokemon,test,8,768.0,0.7976190476190476,6,,0
817,pokemon,test,8,768.0,,7,,0
818,pokemon,test,8,768.0,0.9333333333333332,8,,0
819,pokemon,test,8,768.0,,9,,0
820,pokemon,test,8,768.0,0.5119047619047619,10,,0
821,pokemon,test,8,768.0,0.3733333333333333,11,,0
822,pokemon,test,8,768.0,,12,,0
823,pokemon,test,8,768.0,0.4404761904761905,13,,0
824,pokemon,test,8,768.0,,14,,0
825,pokemon,test,8,768.0,1.0,15,,0
826,pokemon,test,8,768.0,,16,,0
827,pokemon,test,8,768.0,0.42857142857142855,17,,0
828,pokemon,test,8,768.0,,0,,1
829,pokemon,test,8,768.0,0.7413793103448276,1,,1
830,pokemon,test,8,768.0,0.7179487179487181,2,,1
831,pokemon,test,8,768.0,0.6190476190476191,3,,1
832,pokemon,test,8,768.0,0.4230769230769231,4,,1
833,pokemon,test,8,768.0,,5,,1
834,pokemon,test,8,768.0,0.2023809523809524,6,,1
835,pokemon,test,8,768.0,,7,,1
836,pokemon,test,8,768.0,0.6666666666666667,8,,1
837,pokemon,test,8,768.0,,9,,1
838,pokemon,test,8,768.0,0.6071428571428571,10,,1
839,pokemon,test,8,768.0,0.6066666666666667,11,,1
840,pokemon,test,8,768.0,,12,,1
841,pokemon,test,8,768.0,0.4642857142857143,13,,1
842,pokemon,test,8,768.0,,14,,1
843,pokemon,test,8,768.0,0.5,15,,1
844,pokemon,test,8,768.0,,16,,1
845,pokemon,test,8,768.0,0.38690476190476186,17,,1
846,pokemon,test,8,768.0,,0,,2
847,pokemon,test,8,768.0,0.9137931034482758,1,,2
848,pokemon,test,8,768.0,0.405982905982906,2,,2
849,pokemon,test,8,768.0,0.5833333333333334,3,,2
850,pokemon,test,8,768.0,0.5153846153846154,4,,2
851,pokemon,test,8,768.0,,5,,2
852,pokemon,test,8,768.0,0.21428571428571427,6,,2
853,pokemon,test,8,768.0,,7,,2
854,pokemon,test,8,768.0,0.2333333333333333,8,,2
855,pokemon,test,8,768.0,,9,,2
856,pokemon,test,8,768.0,0.5595238095238095,10,,2
857,pokemon,test,8,768.0,0.18,11,,2
858,pokemon,test,8,768.0,,12,,2
859,pokemon,test,8,768.0,0.5714285714285714,13,,2
860,pokemon,test,8,768.0,,14,,2
861,pokemon,test,8,768.0,0.30000000000000004,15,,2
862,pokemon,test,8,768.0,,16,,2
863,pokemon,test,8,768.0,0.6011904761904762,17,,2
864,pokemon,train,16,3.0,0.5142857142857142,0,,0
865,pokemon,train,16,3.0,0.5711462450592885,1,,0
866,pokemon,train,16,3.0,0.5397727272727273,2,,0
867,pokemon,train,16,3.0,0.4814814814814815,3,,0
868,pokemon,train,16,3.0,0.4886363636363637,4,,0
869,pokemon,train,16,3.0,0.5388429752066116,5,,0
870,pokemon,train,16,3.0,0.5008620689655172,6,,0
871,pokemon,train,16,3.0,0.4094827586206897,7,,0
872,pokemon,train,16,3.0,0.30327868852459017,8,,0
873,pokemon,train,16,3.0,0.491699604743083,9,,0
874,pokemon,train,16,3.0,0.4948830409356725,10,,0
875,pokemon,train,16,3.0,0.33517786561264823,11,,0
876,pokemon,train,16,3.0,0.3661464585834334,12,,0
877,pokemon,train,16,3.0,0.5180084745762712,13,,0
878,pokemon,train,16,3.0,0.8360655737704918,14,,0
879,pokemon,train,16,3.0,0.6687747035573122,15,,0
880,pokemon,train,16,3.0,0.6975206611570248,16,,0
881,pokemon,train,16,3.0,0.4088010204081632,17,,0
882,pokemon,train,16,3.0,0.5074829931972789,0,,1
883,pokemon,train,16,3.0,0.4545454545454545,1,,1
884,pokemon,train,16,3.0,0.40625,2,,1
885,pokemon,train,16,3.0,0.5451092117758785,3,,1
886,pokemon,train,16,3.0,0.4982954545454546,4,,1
887,pokemon,train,16,3.0,0.4297520661157025,5,,1
888,pokemon,train,16,3.0,0.5655172413793104,6,,1
889,pokemon,train,16,3.0,0.3844827586206897,7,,1
890,pokemon,train,16,3.0,0.6536885245901639,8,,1
891,pokemon,train,16,3.0,0.3177865612648221,9,,1
892,pokemon,train,16,3.0,0.4619883040935673,10,,1
893,pokemon,train,16,3.0,0.5509881422924902,11,,1
894,pokemon,train,16,3.0,0.4621848739495798,12,,1
895,pokemon,train,16,3.0,0.6377118644067796,13,,1
896,pokemon,train,16,3.0,0.4754098360655738,14,,1
897,pokemon,train,16,3.0,0.3873517786561265,15,,1
898,pokemon,train,16,3.0,0.5818181818181818,16,,1
899,pokemon,train,16,3.0,0.5892857142857143,17,,1
900,pokemon,train,16,3.0,0.3945578231292517,0,,2
901,pokemon,train,16,3.0,0.6300395256916995,1,,2
902,pokemon,train,16,3.0,0.4875,2,,2
903,pokemon,train,16,3.0,0.5213675213675213,3,,2
904,pokemon,train,16,3.0,0.5051136363636364,4,,2
905,pokemon,train,16,3.0,0.5239669421487603,5,,2
906,pokemon,train,16,3.0,0.5818965517241379,6,,2
907,pokemon,train,16,3.0,0.36293103448275865,7,,2
908,pokemon,train,16,3.0,0.3729508196721311,8,,2
909,pokemon,train,16,3.0,0.4466403162055336,9,,2
910,pokemon,train,16,3.0,0.6301169590643274,10,,2
911,pokemon,train,16,3.0,0.466403162055336,11,,2
912,pokemon,train,16,3.0,0.5378151260504203,12,,2
913,pokemon,train,16,3.0,0.6080508474576272,13,,2
914,pokemon,train,16,3.0,0.4118852459016393,14,,2
915,pokemon,train,16,3.0,0.6679841897233202,15,,2
916,pokemon,train,16,3.0,0.4694214876033058,16,,2
917,pokemon,train,16,3.0,0.5089285714285714,17,,2
918,pokemon,test,16,3.0,,0,,0
919,pokemon,test,16,3.0,0.9310344827586208,1,,0
920,pokemon,test,16,3.0,0.405982905982906,2,,0
921,pokemon,test,16,3.0,0.3333333333333333,3,,0
922,pokemon,test,16,3.0,0.4846153846153846,4,,0
923,pokemon,test,16,3.0,,5,,0
924,pokemon,test,16,3.0,0.8095238095238095,6,,0
925,pokemon,test,16,3.0,,7,,0
926,pokemon,test,16,3.0,0.5333333333333333,8,,0
927,pokemon,test,16,3.0,,9,,0
928,pokemon,test,16,3.0,0.2857142857142857,10,,0
929,pokemon,test,16,3.0,0.5666666666666667,11,,0
930,pokemon,test,16,3.0,,12,,0
931,pokemon,test,16,3.0,0.7976190476190477,13,,0
932,pokemon,test,16,3.0,,14,,0
933,pokemon,test,16,3.0,0.33333333333333337,15,,0
934,pokemon,test,16,3.0,,16,,0
935,pokemon,test,16,3.0,0.6309523809523809,17,,0
936,pokemon,test,16,3.0,,0,,1
937,pokemon,test,16,3.0,0.6206896551724138,1,,1
938,pokemon,test,16,3.0,0.405982905982906,2,,1
939,pokemon,test,16,3.0,0.3928571428571429,3,,1
940,pokemon,test,16,3.0,0.4615384615384616,4,,1
941,pokemon,test,16,3.0,,5,,1
942,pokemon,test,16,3.0,0.5238095238095237,6,,1
943,pokemon,test,16,3.0,,7,,1
944,pokemon,test,16,3.0,0.7333333333333334,8,,1
945,pokemon,test,16,3.0,,9,,1
946,pokemon,test,16,3.0,0.7738095238095238,10,,1
947,pokemon,test,16,3.0,0.4933333333333333,11,,1
948,pokemon,test,16,3.0,,12,,1
949,pokemon,test,16,3.0,0.4761904761904762,13,,1
950,pokemon,test,16,3.0,,14,,1
951,pokemon,test,16,3.0,0.0,15,,1
952,pokemon,test,16,3.0,,16,,1
953,pokemon,test,16,3.0,0.7261904761904763,17,,1
954,pokemon,test,16,3.0,,0,,2
955,pokemon,test,16,3.0,0.5689655172413792,1,,2
956,pokemon,test,16,3.0,0.5897435897435898,2,,2
957,pokemon,test,16,3.0,0.4166666666666666,3,,2
958,pokemon,test,16,3.0,0.4846153846153846,4,,2
959,pokemon,test,16,3.0,,5,,2
960,pokemon,test,16,3.0,0.25,6,,2
961,pokemon,test,16,3.0,,7,,2
962,pokemon,test,16,3.0,0.2,8,,2
963,pokemon,test,16,3.0,,9,,2
964,pokemon,test,16,3.0,0.3571428571428571,10,,2
965,pokemon,test,16,3.0,0.4,11,,2
966,pokemon,test,16,3.0,,12,,2
967,pokemon,test,16,3.0,0.8214285714285714,13,,2
968,pokemon,test,16,3.0,,14,,2
969,pokemon,test,16,3.0,0.6333333333333333,15,,2
970,pokemon,test,16,3.0,,16,,2
971,pokemon,test,16,3.0,0.3154761904761905,17,,2
972,pokemon,train,16,12.0,0.5083900226757371,0,,0
973,pokemon,train,16,12.0,0.7019762845849803,1,,0
974,pokemon,train,16,12.0,0.5590909090909091,2,,0
975,pokemon,train,16,12.0,0.4482431149097815,3,,0
976,pokemon,train,16,12.0,0.540340909090909,4,,0
977,pokemon,train,16,12.0,0.5553719008264463,5,,0
978,pokemon,train,16,12.0,0.4206896551724138,6,,0
979,pokemon,train,16,12.0,0.5836206896551724,7,,0
980,pokemon,train,16,12.0,0.625,8,,0
981,pokemon,train,16,12.0,0.3565217391304348,9,,0
982,pokemon,train,16,12.0,0.6176900584795322,10,,0
983,pokemon,train,16,12.0,0.5098814229249011,11,,0
984,pokemon,train,16,12.0,0.5954381752701081,12,,0
985,pokemon,train,16,12.0,0.5148305084745763,13,,0
